CUSTOMER_ID-1,Month,Customer Cohort Month,Grand Total
A00001584,7/31/2022,7/31/2022,19000
A00000038,1/31/2020,1/31/2018,26000
A00000194,5/31/2021,3/31/2019,6000
A00001441,3/31/2022,10/31/2021,3000
A00000163,10/31/2022,9/30/2018,1000
A00000111,12/31/2018,1/31/2018,1000
A00000204,10/31/2019,1/31/2019,2940000
A00000254,5/31/2021,3/31/2018,3000
A00000198,12/31/2022,1/31/2019,2000
A00001546,1/31/2023,4/30/2022,1000
A00000353,11/30/2020,11/30/2020,179000
A00000326,5/31/2020,4/30/2020,39000
A00000063,12/31/2022,1/31/2018,7691000
A00001641,3/31/2023,11/30/2022,7000
A00000198,6/30/2019,1/31/2019,2000
A00000381,2/28/2021,1/31/2021,2000
A00000202,4/30/2019,4/30/2019,1000
A00000217,2/29/2020,4/30/2019,681000
A00000276,3/31/2020,2/28/2018,1000
A00000180,4/30/2019,11/30/2018,151000
A00000320,1/31/2021,6/30/2020,3000
A00000038,1/31/2018,1/31/2018,10000
A00000153,2/28/2023,7/31/2018,9000
A00000230,2/28/2022,1/31/2018,4718000
A00000211,11/30/2022,5/31/2019,1751000
A00000119,8/31/2022,3/31/2018,7000
A00002481,5/31/2023,5/31/2023,3000
A00000211,3/31/2023,5/31/2019,1763000
A00000003,5/31/2020,1/31/2018,126000
A00000143,9/30/2019,9/30/2018,17000
A00000025,9/30/2020,1/31/2018,1000
A00002458,5/31/2023,5/31/2023,2000
A00000119,6/30/2019,3/31/2018,5000
A00000042,7/31/2022,3/31/2018,1000
A00000002,8/31/2018,1/31/2018,108000
A00000257,8/31/2022,8/31/2019,1000
A00000002,5/31/2019,1/31/2018,173000
A00000107,1/31/2020,1/31/2018,16000
A00000160,11/30/2020,8/31/2018,47000
A00002448,3/31/2023,3/31/2023,1000
A00000114,8/31/2019,4/30/2018,2000
A00000254,10/31/2022,3/31/2018,14000
A00000194,9/30/2021,3/31/2019,1000
A00001414,6/30/2021,6/30/2021,4000
A00000036,1/31/2018,1/31/2018,1000
A00000354,10/31/2022,9/30/2020,299000
A00000043,10/31/2018,1/31/2018,471000
A00000298,4/30/2020,2/29/2020,82000
A00000096,6/30/2022,1/31/2018,920000
A00000030,5/31/2021,1/31/2018,5000
A00000096,7/31/2019,1/31/2018,764000
A00000211,8/31/2021,5/31/2019,2828000
A00000088,7/31/2020,1/31/2018,97000
A00000257,9/30/2022,8/31/2019,1000
A00000265,11/30/2019,6/30/2019,1813000
A00000288,7/31/2021,12/31/2019,1239000
A00000146,5/31/2019,7/31/2018,4000
A00000138,12/31/2020,6/30/2018,2000
A00000235,10/31/2018,10/31/2018,3000
A00000026,4/30/2021,1/31/2018,4000
A00000123,2/28/2018,1/31/2018,7000
A00000281,2/29/2020,11/30/2019,21092000
A00001416,8/31/2021,6/30/2021,94000
A00000149,8/31/2022,7/31/2018,312000
A00000038,6/30/2022,1/31/2018,51000
A00002459,4/30/2023,4/30/2023,3000
A00000281,7/31/2020,11/30/2019,11413000
A00001419,1/31/2022,7/31/2021,269000
A00000142,12/31/2018,2/28/2018,650000
A00000091,10/31/2022,11/30/2019,2000
A00000072,9/30/2021,1/31/2018,348000
A00000336,8/31/2021,5/31/2020,1482000
A00000155,3/31/2018,1/31/2018,92000
A00000140,11/30/2020,6/30/2018,1690000
A00000030,8/31/2019,1/31/2018,11000
A00000379,1/31/2021,1/31/2021,2000
A00001612,10/31/2022,8/31/2022,3000
A00000143,6/30/2019,9/30/2018,18000
A00000154,11/30/2020,8/31/2018,364000
A00000420,11/30/2022,4/30/2021,222000
A00001501,5/31/2023,2/28/2022,2000
A00000290,2/29/2020,12/31/2019,13000
A00000221,11/30/2021,1/31/2019,1000
A00000133,11/30/2018,5/31/2018,3000
A00000077,5/31/2021,7/31/2018,3000
A00000085,10/31/2019,2/28/2018,6000
A00000268,6/30/2020,10/31/2019,488000
A00000148,9/30/2020,7/31/2018,5902000
A00000002,10/31/2019,1/31/2018,173000
A00000290,6/30/2020,12/31/2019,42000
A00000248,5/31/2020,7/31/2019,6000
A00000155,4/30/2019,1/31/2018,4762000
A00000138,6/30/2020,6/30/2018,1000
A00000235,4/30/2021,10/31/2018,15000
A00001586,9/30/2022,7/31/2022,14000
A00000317,1/31/2021,3/31/2020,63000
A00001466,7/31/2022,12/31/2021,1000
A00000327,4/30/2021,4/30/2020,130000
A00000256,7/31/2021,8/31/2019,1000
A00000283,7/31/2020,11/30/2019,2396000
A00000277,1/31/2020,10/31/2019,2000
A00000324,4/30/2020,4/30/2020,14502000
A00000042,9/30/2020,3/31/2018,1000
A00000050,7/31/2018,1/31/2018,3000
A00000278,11/30/2020,10/31/2019,3658000
A00000063,5/31/2020,1/31/2018,853000
A00000102,2/28/2018,2/28/2018,3000
A00000411,9/30/2021,4/30/2021,65000
A00000242,8/31/2020,5/31/2019,7421000
A00000153,10/31/2022,7/31/2018,6000
A00000072,4/30/2021,1/31/2018,274000
A00000323,2/28/2022,12/31/2020,5000
A00000230,12/31/2021,1/31/2018,4493000
A00000298,1/31/2022,2/29/2020,40000
A00001538,10/31/2022,4/30/2022,1000
A00000218,4/30/2020,4/30/2019,12000
A00000088,6/30/2019,1/31/2018,63000
A00001451,4/30/2023,12/31/2021,32000
A00000376,2/28/2021,12/31/2020,3000
A00000128,2/28/2019,7/31/2018,3467000
A00000380,6/30/2021,1/31/2021,818000
A00001424,7/31/2022,8/31/2021,609000
A00000116,8/31/2021,10/31/2020,2000
A00000206,1/31/2021,6/30/2018,384000
A00000078,9/30/2018,2/28/2018,3000
A00000124,1/31/2020,1/31/2018,36000
A00000119,5/31/2023,3/31/2018,20000
A00000211,9/30/2022,5/31/2019,1782000
A00000395,5/31/2021,2/28/2021,1000
A00000044,5/31/2020,1/31/2018,2000
A00000375,5/31/2022,12/31/2020,5000
A00000233,7/31/2019,4/30/2019,1000
A00000408,7/31/2021,3/31/2021,80000
A00000211,8/31/2020,5/31/2019,1418000
A00000001,4/30/2019,1/31/2018,2000
A00000044,5/31/2019,1/31/2018,3000
A00000408,4/30/2023,3/31/2021,1000
A00001457,7/31/2022,11/30/2021,25000
A00000289,3/31/2022,12/31/2019,409000
A00000269,7/31/2022,9/30/2019,2000
A00000120,8/31/2020,4/30/2018,2000
A00000199,1/31/2020,2/28/2019,19353000
A00000096,3/31/2019,1/31/2018,1016000
A00000357,12/31/2020,9/30/2020,33000
A00000242,1/31/2021,5/31/2019,5532000
A00000142,9/30/2019,2/28/2018,462000
A00001562,2/28/2023,9/30/2022,1000
A00000306,12/31/2021,11/30/2020,145000
A00000096,1/31/2019,1/31/2018,1436000
A00000109,3/31/2021,1/31/2018,39000
A00000204,12/31/2021,1/31/2019,57000
A00000339,12/31/2020,6/30/2020,25000
A00000268,1/31/2020,10/31/2019,341000
A00000319,11/30/2022,3/31/2020,1000
A00000256,9/30/2021,8/31/2019,6000
A00000038,5/31/2021,1/31/2018,21000
A00000156,10/31/2018,10/31/2018,1000
A00000357,3/31/2023,9/30/2020,70000
A00000226,5/31/2022,10/31/2018,65000
A00000211,12/31/2022,5/31/2019,1825000
A00000191,11/30/2020,12/31/2018,228000
A00000218,10/31/2019,4/30/2019,43000
A00000299,1/31/2020,1/31/2020,2000
A00000284,3/31/2020,11/30/2019,1000
A00000244,5/31/2020,4/30/2019,126000
A00000040,3/31/2021,1/31/2018,3000
A00000036,1/31/2022,1/31/2018,4000
A00000170,12/31/2020,8/31/2018,1000
A00000298,10/31/2022,2/29/2020,34000
A00000183,1/31/2023,12/31/2018,4606000
A00001451,3/31/2023,12/31/2021,127000
A00000197,7/31/2019,2/28/2019,1426000
A00000218,5/31/2022,4/30/2019,14000
A00000143,12/31/2020,9/30/2018,12000
A00000259,9/30/2020,9/30/2019,39000
A00000043,11/30/2022,1/31/2018,562000
A00001633,2/28/2023,9/30/2022,8000
A00000124,12/31/2018,1/31/2018,205000
A00000069,6/30/2018,2/28/2018,1000
A00002410,3/31/2023,2/28/2023,1000
A00001396,5/31/2022,5/31/2021,75000
A00000248,7/31/2019,7/31/2019,31000
A00000248,8/31/2021,7/31/2019,29000
A00000088,2/28/2021,1/31/2018,77000
A00000002,5/31/2022,1/31/2018,40000
A00001534,5/31/2022,4/30/2022,2000
A00000294,5/31/2022,1/31/2020,268000
A00001408,5/31/2023,7/31/2021,1000
A00000088,3/31/2023,1/31/2018,85000
A00000394,2/28/2021,2/28/2021,22000
A00000067,8/31/2021,3/31/2018,1000
A00000277,7/31/2020,10/31/2019,20000
A00000026,9/30/2020,1/31/2018,4000
A00000408,4/30/2021,3/31/2021,45000
A00000142,5/31/2021,2/28/2018,285000
A00000183,3/31/2019,12/31/2018,3686000
A00000026,5/31/2023,1/31/2018,2000
A00000234,2/28/2019,12/31/2018,1000
A00001462,3/31/2022,11/30/2021,6000
A00000146,10/31/2019,7/31/2018,4000
A00000119,4/30/2018,3/31/2018,2000
A00000149,7/31/2022,7/31/2018,182000
A00000268,7/31/2021,10/31/2019,760000
A00001443,12/31/2021,10/31/2021,6000
A00000119,12/31/2018,3/31/2018,1000
A00000285,1/31/2021,11/30/2019,580000
A00000050,1/31/2018,1/31/2018,3000
A00001513,5/31/2022,3/31/2022,1000
A00000025,6/30/2020,1/31/2018,3000
A00001562,9/30/2022,9/30/2022,1000
A00000261,12/31/2020,8/31/2019,184000
A00000096,3/31/2023,1/31/2018,1856000
A00001612,8/31/2022,8/31/2022,2000
A00000341,1/31/2022,10/31/2020,7315000
A00001512,10/31/2022,3/31/2022,5000
A00000281,5/31/2022,11/30/2019,13861000
A00000085,12/31/2019,2/28/2018,5000
A00000072,3/31/2018,1/31/2018,144000
A00000173,2/28/2019,9/30/2018,2000
A00000416,5/31/2021,4/30/2021,22000
A00000001,6/30/2018,1/31/2018,8000
A00000088,10/31/2021,1/31/2018,61000
A00000063,7/31/2020,1/31/2018,5029000
A00000256,8/31/2019,8/31/2019,2000
A00000294,6/30/2022,1/31/2020,202000
A00000354,11/30/2022,9/30/2020,56000
A00001558,3/31/2023,2/28/2023,34000
A00000218,2/28/2022,4/30/2019,15000
A00000005,2/28/2022,1/31/2018,8555000
A00000072,2/28/2018,1/31/2018,175000
A00000317,12/31/2020,3/31/2020,142000
A00000255,5/31/2020,7/31/2019,1000
A00000254,2/29/2020,3/31/2018,4000
A00000196,4/30/2023,3/31/2019,86000
A00000038,1/31/2021,1/31/2018,19000
A00000294,2/28/2022,1/31/2020,505000
A00000242,9/30/2019,5/31/2019,4692000
A00000278,3/31/2022,10/31/2019,6843000
A00000088,2/28/2023,1/31/2018,93000
A00000336,3/31/2022,5/31/2020,3013000
A00000001,6/30/2020,1/31/2018,1000
A00001582,3/31/2023,7/31/2022,19000
A00000094,4/30/2021,1/31/2018,33000
A00000091,11/30/2021,11/30/2019,2000
A00000138,2/28/2023,6/30/2018,2000
A00000239,1/31/2020,3/31/2019,969000
A00000127,1/31/2019,4/30/2018,1000
A00000026,7/31/2018,1/31/2018,2000
A00001562,3/31/2023,9/30/2022,1000
A00000036,1/31/2019,1/31/2018,11000
A00001720,1/31/2023,12/31/2022,2000
A00000065,3/31/2018,3/31/2018,1000
A00000020,4/30/2018,2/28/2018,2000
A00000154,11/30/2019,8/31/2018,992000
A00000227,5/31/2019,5/31/2019,7000
A00000043,11/30/2020,1/31/2018,244000
A00000156,6/30/2021,10/31/2018,4000
A00000170,3/31/2019,8/31/2018,4000
A00000088,11/30/2019,1/31/2018,76000
A00001462,2/28/2023,11/30/2021,8000
A00000142,2/28/2021,2/28/2018,286000
A00000042,6/30/2021,3/31/2018,1000
A00000043,5/31/2021,1/31/2018,560000
A00000002,12/31/2020,1/31/2018,11000
A00000094,5/31/2020,1/31/2018,23000
A00000003,5/31/2021,1/31/2018,568000
A00000340,5/31/2021,6/30/2020,2167000
A00000173,9/30/2019,9/30/2018,1000
A00000120,4/30/2023,4/30/2018,1000
A00000154,5/31/2021,8/31/2018,773000
A00001409,7/31/2021,7/31/2021,188000
A00000077,8/31/2020,7/31/2018,1000
A00000220,7/31/2019,2/28/2019,10000
A00000170,8/31/2020,8/31/2018,1000
A00000183,5/31/2019,12/31/2018,2857000
A00000037,9/30/2019,3/31/2018,1000
A00001483,6/30/2022,1/31/2022,5000
A00000191,1/31/2020,12/31/2018,666000
A00000085,9/30/2021,2/28/2018,3000
A00001433,6/30/2022,9/30/2021,1000
A00000371,5/31/2021,1/31/2021,17000
A00000115,7/31/2019,1/31/2018,6000
A00000192,3/31/2021,2/28/2019,61000
A00000107,9/30/2020,1/31/2018,24000
A00000234,5/31/2019,12/31/2018,3000
A00001449,12/31/2021,11/30/2021,5000
A00000171,11/30/2021,10/31/2018,1000
A00000037,3/31/2022,3/31/2018,1000
A00000395,6/30/2022,2/28/2021,2000
A00000283,5/31/2022,11/30/2019,597000
A00001425,1/31/2022,8/31/2021,16000
A00000317,5/31/2022,3/31/2020,71000
A00000142,9/30/2022,2/28/2018,300000
A00000001,10/31/2019,1/31/2018,6000
A00000063,11/30/2018,1/31/2018,2342000
A00000380,1/31/2021,1/31/2021,12000
A00000006,2/28/2019,1/31/2018,253000
A00000298,8/31/2021,2/29/2020,26000
A00001484,1/31/2022,1/31/2022,1000
A00000083,3/31/2020,3/31/2018,1000
A00000264,7/31/2020,8/31/2019,1000
A00001581,9/30/2022,8/31/2022,56000
A00001413,4/30/2022,7/31/2021,6000
A00000042,3/31/2019,3/31/2018,2000
A00000143,11/30/2018,9/30/2018,13000
A00000154,8/31/2022,8/31/2018,353000
A00000234,1/31/2019,12/31/2018,1000
A00000026,1/31/2023,1/31/2018,10000
A00000138,1/31/2023,6/30/2018,2000
A00000217,9/30/2019,4/30/2019,545000
A00000298,8/31/2022,2/29/2020,50000
A00000255,3/31/2020,7/31/2019,13000
A00000215,6/30/2019,2/28/2019,249000
A00001409,4/30/2022,7/31/2021,12000
A00000200,1/31/2022,4/30/2019,16000
A00000209,4/30/2021,6/30/2019,57000
A00000408,12/31/2022,3/31/2021,7000
A00001441,7/31/2022,10/31/2021,3000
A00000026,7/31/2020,1/31/2018,1000
A00000342,11/30/2020,9/30/2020,1544000
A00000224,7/31/2019,1/31/2019,27000
A00000323,12/31/2022,12/31/2020,24000
A00000156,1/31/2020,10/31/2018,1000
A00000211,11/30/2021,5/31/2019,2806000
A00000281,3/31/2021,11/30/2019,22797000
A00000339,2/28/2021,6/30/2020,29000
A00000115,6/30/2021,1/31/2018,4000
A00000327,8/31/2020,4/30/2020,44000
A00000049,4/30/2019,2/28/2018,1000
A00002425,5/31/2023,4/30/2023,20000
A00000387,12/31/2022,2/28/2021,4000
A00001409,2/28/2022,7/31/2021,17000
A00000410,6/30/2021,3/31/2021,56527000
A00000234,6/30/2019,12/31/2018,1000
A00000335,5/31/2020,5/31/2020,91000
A00000088,6/30/2022,1/31/2018,97000
A00000091,7/31/2022,11/30/2019,2000
A00001432,8/31/2022,9/30/2021,2000
A00001433,11/30/2021,9/30/2021,5000
A00000194,6/30/2021,3/31/2019,3000
A00000226,1/31/2020,10/31/2018,117000
A00000374,2/28/2021,11/30/2020,111000
A00000006,10/31/2018,1/31/2018,260000
A00000390,2/28/2021,2/28/2021,1000
A00001436,6/30/2022,9/30/2021,140000
A00000040,3/31/2020,1/31/2018,2000
A00000194,1/31/2022,3/31/2019,2000
A00000088,5/31/2019,1/31/2018,110000
A00000230,7/31/2019,1/31/2018,5578000
A00000026,3/31/2022,1/31/2018,7000
A00000002,6/30/2022,1/31/2018,42000
A00000150,1/31/2019,7/31/2018,607000
A00000375,1/31/2021,12/31/2020,3000
A00000128,9/30/2019,7/31/2018,5643000
A00000149,3/31/2020,7/31/2018,81000
A00000150,7/31/2020,7/31/2018,104000
A00000305,9/30/2020,7/31/2020,48000
A00000206,4/30/2021,6/30/2018,469000
A00000150,8/31/2021,7/31/2018,681000
A00000049,3/31/2022,2/28/2018,4000
A00000327,6/30/2020,4/30/2020,20000
A00000154,8/31/2021,8/31/2018,153000
A00000026,12/31/2018,1/31/2018,1000
A00000265,4/30/2020,6/30/2019,1000
A00000156,4/30/2021,10/31/2018,2000
A00000221,11/30/2022,1/31/2019,1000
A00000193,2/28/2023,1/31/2019,2000
A00000376,4/30/2022,12/31/2020,1000
A00000230,6/30/2020,1/31/2018,940000
A00001551,5/31/2022,5/31/2022,1000
A00000239,6/30/2019,3/31/2019,36000
A00000102,3/31/2021,2/28/2018,1000
A00000133,8/31/2018,5/31/2018,2000
A00000268,4/30/2020,10/31/2019,205000
A00000263,5/31/2020,8/31/2019,173000
A00000142,11/30/2019,2/28/2018,433000
A00001462,10/31/2022,11/30/2021,15000
A00001580,10/31/2022,7/31/2022,1000
A00001424,3/31/2023,8/31/2021,2000
A00000194,2/28/2022,3/31/2019,2000
A00000302,1/31/2021,2/29/2020,162000
A00000038,7/31/2019,1/31/2018,35000
A00000194,3/31/2022,3/31/2019,4000
A00000244,8/31/2020,4/30/2019,197000
A00000368,2/28/2021,1/31/2021,86000
A00000096,10/31/2020,1/31/2018,124000
A00000303,6/30/2020,3/31/2020,540000
A00000156,3/31/2022,10/31/2018,1000
A00000227,12/31/2019,5/31/2019,7000
A00000267,12/31/2019,10/31/2019,253000
A00000148,2/28/2019,7/31/2018,6082000
A00000196,1/31/2021,3/31/2019,79000
A00000109,2/29/2020,1/31/2018,7000
A00000237,2/28/2019,1/31/2019,1000
A00002446,3/31/2023,3/31/2023,48000
A00000217,8/31/2019,4/30/2019,396000
A00000420,2/28/2023,4/30/2021,425000
A00000200,5/31/2023,4/30/2019,34000
A00000162,9/30/2019,9/30/2018,100000
A00000199,3/31/2020,2/28/2019,15032000
A00000092,2/29/2020,11/30/2019,6000
A00000330,4/30/2020,4/30/2020,10000
A00000190,1/31/2019,10/31/2018,329000
A00000290,6/30/2021,12/31/2019,141000
A00000025,4/30/2021,1/31/2018,3000
A00000030,4/30/2018,1/31/2018,7000
A00000128,11/30/2020,7/31/2018,3736000
A00000254,12/31/2022,3/31/2018,11000
A00000298,4/30/2021,2/29/2020,49000
A00000002,2/28/2019,1/31/2018,150000
A00000146,12/31/2019,7/31/2018,6000
A00000408,6/30/2021,3/31/2021,92000
A00000346,12/31/2020,7/31/2020,44000
A00000277,10/31/2019,10/31/2019,4000
A00000049,11/30/2021,2/28/2018,2000
A00000109,12/31/2019,1/31/2018,8000
A00000216,2/29/2020,10/31/2018,5000
A00000180,7/31/2019,11/30/2018,141000
A00000306,10/31/2021,11/30/2020,169000
A00002419,2/28/2023,2/28/2023,1000
A00000088,4/30/2018,1/31/2018,44000
A00000192,9/30/2019,2/28/2019,182000
A00000043,2/28/2021,1/31/2018,415000
A00000264,9/30/2021,8/31/2019,1000
A00000219,2/28/2019,1/31/2019,2000
A00000044,7/31/2019,1/31/2018,3000
A00000077,7/31/2018,7/31/2018,1000
A00000050,9/30/2018,1/31/2018,1000
A00000302,8/31/2020,2/29/2020,138000
A00000107,11/30/2020,1/31/2018,9000
A00000091,6/30/2020,11/30/2019,11000
A00001614,4/30/2023,9/30/2022,1000
A00000244,12/31/2020,4/30/2019,346000
A00000294,5/31/2020,1/31/2020,165000
A00000088,5/31/2020,1/31/2018,79000
A00000142,10/31/2022,2/28/2018,250000
A00000005,8/31/2021,1/31/2018,6804000
A00000206,3/31/2019,6/30/2018,333000
A00000191,9/30/2021,12/31/2018,661000
A00000128,3/31/2023,7/31/2018,7295000
A00000063,5/31/2021,1/31/2018,13801000
A00000163,7/31/2022,9/30/2018,7000
A00000196,9/30/2019,3/31/2019,110000
A00000094,6/30/2018,1/31/2018,14000
A00000235,2/29/2020,10/31/2018,1000
A00000230,7/31/2018,1/31/2018,5068000
A00000072,11/30/2019,1/31/2018,912000
A00000257,8/31/2019,8/31/2019,5000
A00000078,8/31/2018,2/28/2018,1000
A00000143,4/30/2020,9/30/2018,8000
A00000154,12/31/2019,8/31/2018,866000
A00000102,6/30/2019,2/28/2018,1000
A00000289,8/31/2021,12/31/2019,361000
A00000038,7/31/2020,1/31/2018,20000
A00000025,5/31/2021,1/31/2018,8000
A00000160,6/30/2020,8/31/2018,233000
A00000091,12/31/2022,11/30/2019,6000
A00000091,3/31/2021,11/30/2019,3000
A00001522,6/30/2022,3/31/2022,27000
A00000239,1/31/2022,3/31/2019,776000
A00001720,12/31/2022,12/31/2022,4000
A00000037,12/31/2022,3/31/2018,1000
A00000038,11/30/2020,1/31/2018,21000
A00000063,11/30/2019,1/31/2018,3707000
A00000153,3/31/2021,7/31/2018,2000
A00000149,12/31/2021,7/31/2018,46000
A00000049,11/30/2018,2/28/2018,2000
A00000043,10/31/2020,1/31/2018,175000
A00002402,2/28/2023,2/28/2023,12000
A00000255,10/31/2021,7/31/2019,266000
A00001542,3/31/2023,4/30/2022,25000
A00000306,7/31/2021,11/30/2020,252000
A00000213,5/31/2019,9/30/2018,189000
A00000196,2/29/2020,3/31/2019,327000
A00000306,1/31/2022,11/30/2020,112000
A00000050,2/28/2021,1/31/2018,7000
A00001580,7/31/2022,7/31/2022,5000
A00000130,10/31/2022,5/31/2018,1000
A00001519,7/31/2022,3/31/2022,1000
A00001707,3/31/2023,1/31/2023,1000
A00000323,2/28/2023,12/31/2020,34000
A00000088,6/30/2020,1/31/2018,74000
A00001558,4/30/2023,2/28/2023,9000
A00000277,6/30/2022,10/31/2019,2000
A00000242,4/30/2020,5/31/2019,4708000
A00000088,12/31/2019,1/31/2018,88000
A00000161,3/31/2023,8/31/2018,1000
A00000357,5/31/2021,9/30/2020,44000
A00000041,4/30/2021,1/31/2018,1000
A00000001,5/31/2021,1/31/2018,2000
A00000041,10/31/2018,1/31/2018,1000
A00000215,7/31/2022,2/28/2019,57000
A00001396,11/30/2021,5/31/2021,54000
A00001416,4/30/2022,6/30/2021,320000
A00000239,2/29/2020,3/31/2019,945000
A00000290,9/30/2021,12/31/2019,106000
A00000226,2/28/2019,10/31/2018,56000
A00000167,6/30/2020,5/31/2019,1000
A00000408,4/30/2022,3/31/2021,70000
A00000305,10/31/2020,7/31/2020,113000
A00000043,5/31/2023,1/31/2018,194000
A00000063,1/31/2020,1/31/2018,3955000
A00000226,4/30/2021,10/31/2018,39000
A00000341,11/30/2021,10/31/2020,5428000
A00000196,1/31/2022,3/31/2019,520000
A00000050,6/30/2020,1/31/2018,2000
A00000199,4/30/2020,2/28/2019,5196000
A00000025,9/30/2019,1/31/2018,3000
A00000368,3/31/2021,1/31/2021,170000
A00000248,5/31/2021,7/31/2019,27000
A00000180,3/31/2020,11/30/2018,338000
A00000194,2/29/2020,3/31/2019,2000
A00000380,7/31/2021,1/31/2021,182000
A00000085,10/31/2022,2/28/2018,5000
A00000056,11/30/2019,3/31/2018,1000
A00000153,11/30/2019,7/31/2018,2000
A00000393,5/31/2023,3/31/2021,3883000
A00000140,6/30/2019,6/30/2018,1894000
A00000063,2/28/2023,1/31/2018,7416000
A00000109,6/30/2021,1/31/2018,21000
A00000244,9/30/2020,4/30/2019,132000
A00000138,10/31/2019,6/30/2018,11000
A00000299,8/31/2020,1/31/2020,1000
A00001448,12/31/2022,11/30/2021,13000
A00000001,5/31/2022,1/31/2018,1000
A00000050,9/30/2021,1/31/2018,8000
A00000283,3/31/2022,11/30/2019,852000
A00000397,10/31/2021,2/28/2021,100000
A00000306,1/31/2021,11/30/2020,417000
A00000038,12/31/2019,1/31/2018,19000
A00000096,12/31/2020,1/31/2018,243000
A00000109,5/31/2019,1/31/2018,12000
A00000254,1/31/2021,3/31/2018,3000
A00000030,4/30/2020,1/31/2018,28000
A00000026,2/28/2023,1/31/2018,4000
A00000050,11/30/2020,1/31/2018,3000
A00000115,10/31/2020,1/31/2018,1000
A00000140,4/30/2019,6/30/2018,1870000
A00000230,10/31/2018,1/31/2018,5331000
A00000089,9/30/2021,11/30/2020,1000
A00000150,1/31/2020,7/31/2018,1667000
A00000317,1/31/2023,3/31/2020,60000
A00001488,5/31/2022,2/28/2022,13000
A00000411,3/31/2022,4/30/2021,46000
A00001673,3/31/2023,11/30/2022,354000
A00001443,4/30/2022,10/31/2021,13000
A00000395,8/31/2022,2/28/2021,1000
A00000119,12/31/2020,3/31/2018,9000
A00000283,7/31/2022,11/30/2019,548000
A00000085,9/30/2018,2/28/2018,6000
A00000375,4/30/2022,12/31/2020,2000
A00000025,11/30/2020,1/31/2018,2000
A00000148,8/31/2018,7/31/2018,3335000
A00001507,2/28/2022,2/28/2022,14000
A00000140,1/31/2019,6/30/2018,2208000
A00000039,5/31/2020,1/31/2018,1394000
A00000119,3/31/2023,3/31/2018,10000
A00001466,5/31/2022,12/31/2021,1000
A00000065,4/30/2022,3/31/2018,3000
A00000050,11/30/2019,1/31/2018,3000
A00000063,5/31/2023,1/31/2018,4922000
A00000233,4/30/2019,4/30/2019,18000
A00000420,8/31/2022,4/30/2021,642000
A00000386,12/31/2021,12/31/2021,1000
A00001607,4/30/2023,10/31/2022,2000
A00000043,7/31/2022,1/31/2018,1044000
A00000003,10/31/2020,1/31/2018,508000
A00000119,4/30/2022,3/31/2018,5000
A00000005,12/31/2020,1/31/2018,4199000
A00000226,2/28/2023,10/31/2018,53000
A00000204,6/30/2019,1/31/2019,2428000
A00001562,10/31/2022,9/30/2022,1000
A00000190,7/31/2019,10/31/2018,264000
A00000306,3/31/2021,11/30/2020,445000
A00001419,7/31/2021,7/31/2021,3000
A00000298,3/31/2023,2/29/2020,22000
A00000166,10/31/2018,10/31/2018,3000
A00000088,3/31/2019,1/31/2018,97000
A00000396,8/31/2021,2/28/2021,30000
A00000039,3/31/2021,1/31/2018,1863000
A00001462,12/31/2022,11/30/2021,2000
A00000239,11/30/2019,3/31/2019,697000
A00000040,5/31/2019,1/31/2018,6000
A00000393,3/31/2023,3/31/2021,5227000
A00001523,12/31/2022,9/30/2022,261000
A00000150,8/31/2018,7/31/2018,212000
A00000264,6/30/2022,8/31/2019,1000
A00000254,6/30/2021,3/31/2018,7000
A00000216,4/30/2019,10/31/2018,5000
A00000107,6/30/2022,1/31/2018,51000
A00000211,1/31/2023,5/31/2019,2502000
A00000256,4/30/2021,8/31/2019,3000
A00000041,3/31/2019,1/31/2018,1000
A00000072,11/30/2020,1/31/2018,304000
A00000354,10/31/2020,9/30/2020,5000
A00000268,10/31/2019,10/31/2019,66000
A00000239,8/31/2020,3/31/2019,13000
A00000416,9/30/2021,4/30/2021,43000
A00000154,1/31/2020,8/31/2018,833000
A00000142,6/30/2022,2/28/2018,258000
A00000333,10/31/2020,4/30/2020,147000
A00000200,10/31/2022,4/30/2019,28000
A00000239,8/31/2021,3/31/2019,628000
A00000102,7/31/2020,2/28/2018,1000
A00000209,5/31/2021,6/30/2019,90000
A00000096,2/28/2022,1/31/2018,954000
A00000395,6/30/2021,2/28/2021,1000
A00000254,10/31/2020,3/31/2018,11000
A00000247,10/31/2022,7/31/2019,2000
A00000091,10/31/2021,11/30/2019,2000
A00000380,2/28/2021,1/31/2021,4827000
A00000155,3/31/2022,1/31/2018,7869000
A00000175,10/31/2019,10/31/2018,11000
A00000026,3/31/2020,1/31/2018,3000
A00000140,9/30/2020,6/30/2018,1806000
A00000146,10/31/2018,7/31/2018,2000
A00000199,8/31/2019,2/28/2019,23538000
A00000341,10/31/2020,10/31/2020,16478000
A00000226,2/29/2020,10/31/2018,84000
A00001407,12/31/2021,6/30/2021,1000
A00000040,12/31/2021,1/31/2018,4000
A00000386,8/31/2022,12/31/2021,1000
A00001548,6/30/2022,4/30/2022,18000
A00000336,5/31/2023,5/31/2020,561000
A00000138,5/31/2019,6/30/2018,43000
A00001505,3/31/2023,2/28/2022,1954000
A00000094,8/31/2022,1/31/2018,38000
A00001448,2/28/2023,11/30/2021,9000
A00000155,9/30/2020,1/31/2018,3042000
A00000039,10/31/2018,1/31/2018,1611000
A00000094,6/30/2022,1/31/2018,41000
